CNV	freq	event_N	Nth_simu
chr1_.125	0.0562770562770563	13	1
chr1_.131	0.0346320346320346	8	1
chr1_.134	0.0346320346320346	8	1
chr1_.137	0.0346320346320346	8	1
chr1_.138	0.012987012987013	3	1
chr1_.141	0.012987012987013	3	1
chr1_.146	0.0346320346320346	8	1
chr1_.148	0.0303030303030303	7	1
chr1_.150	0.0865800865800866	20	1
chr1_.151	0.0346320346320346	8	1
chr1_.154	0.0346320346320346	8	1
chr1_.156	0.0346320346320346	8	1
chr1_.158	0.012987012987013	3	1
chr1_.159	0.0346320346320346	8	1
chr1_.160	0.012987012987013	3	1
chr1_.162	0.0346320346320346	8	1
chr1_.163	0.0216450216450216	5	1
chr1_.165	0.0346320346320346	8	1
chr1_.166	0.0346320346320346	8	1
chr1_.170	0.0346320346320346	8	1
chr1_.174	0.0346320346320346	8	1
chr1_.176	0.0346320346320346	8	1
chr1_.177	0.0216450216450216	5	1
chr1_.180	0.0216450216450216	5	1
chr1_.182	0.0346320346320346	8	1
chr1_.183	0.0303030303030303	7	1
chr1_.184	0.0562770562770563	13	1
chr1_.185	0.0303030303030303	7	1
chr1_.186	0.0346320346320346	8	1
chr1_.190	0.0216450216450216	5	1
chr1_.191	0.0346320346320346	8	1
chr1_.205	0.0346320346320346	8	1
chr1_.209	0.0346320346320346	8	1
chr1_.214	0.0346320346320346	8	1
chr1_.216	0.0216450216450216	5	1
chr1_.218	0.0562770562770563	13	1
chr1_.219	0.0346320346320346	8	1
chr1_.221	0.878787878787879	203	1
chr1_.223	0.0692640692640693	16	1
chr1_.224	0.80952380952381	187	1
chr1_.226	0.0346320346320346	8	1
chr1_.229	0.012987012987013	3	1
chr1_.230	0.0216450216450216	5	1
chr1_.233	0.0346320346320346	8	1
chr1_.234	0.0216450216450216	5	1
chr1_.235	0.0216450216450216	5	1
chr1_.236	0.0476190476190476	11	1
chr1_.239	0.0346320346320346	8	1
chr1_.240	0.0216450216450216	5	1
chr1_.241	0.0562770562770563	13	1
chr1_.243	0.0346320346320346	8	1
chr1_.244	0.0216450216450216	5	1
chr1_.245	0.012987012987013	3	1
chr1_.246	0.0562770562770563	13	1
chr1_.247	0.0346320346320346	8	1
chr1_.248	0.0692640692640693	16	1
chr1_.250	0.0692640692640693	16	1
chr1_.254	0.012987012987013	3	1
chr1_.255	0.0649350649350649	15	1
chr1_.258	0.0303030303030303	7	1
chr1_.259	0.0476190476190476	11	1
chr1_.261	0.0346320346320346	8	1
chr1_.264	0.0346320346320346	8	1
chr1_.265	0.0649350649350649	15	1
chr1_.266	0.0346320346320346	8	1
chr1_.272	0.012987012987013	3	1
chr1_.278	0.012987012987013	3	1
chr1_.279	0.0562770562770563	13	1
chr1_.281	0.0562770562770563	13	1
chr1_.283	0.112554112554113	26	1
chr1_.288	0.0346320346320346	8	1
chr1_.289	0.844155844155844	195	1
chr1_.290	0.0346320346320346	8	1
chr1_.291	0.80952380952381	187	1
chr1_.293	0.0346320346320346	8	1
chr1_.296	0.0346320346320346	8	1
chr1_.299	0.0346320346320346	8	1
chr1_.300	0.0216450216450216	5	1
chr1_.302	0.844155844155844	195	1
chr1_.306	0.0692640692640693	16	1
chr1_.307	0.831168831168831	192	1
chr1_.309	0.0216450216450216	5	1
chr1_.310	0.0346320346320346	8	1
chr1_.311	0.0909090909090909	21	1
chr1_.313	0.0562770562770563	13	1
chr1_.314	0.0216450216450216	5	1
chr1_.326	0.0346320346320346	8	1
chr1_.327	0.0216450216450216	5	1
chr1_.329	0.0346320346320346	8	1
chr1_.332	0.0216450216450216	5	1
chr1_.335	0.0346320346320346	8	1
chr1_.337	0.0562770562770563	13	1
chr1_.338	0.0432900432900433	10	1
chr1_.340	0.0303030303030303	7	1
chr1_.341	0.0346320346320346	8	1
chr1_.342	0.012987012987013	3	1
chr1_.343	0.0562770562770563	13	1
chr1_.349	0.0562770562770563	13	1
chr1_.352	0.051948051948052	12	1
chr1_.355	0.0303030303030303	7	1
chr1_.356	0.012987012987013	3	1
chr1_.359	0.012987012987013	3	1
chr1_.361	0.0303030303030303	7	1
chr1_.364	0.0303030303030303	7	1
chr1_.365	0.0476190476190476	11	1
chr1_.369	0.0346320346320346	8	1
chr1_.370	0.012987012987013	3	1
chr1_.375	0.80952380952381	187	1
chr1_.379	0.0216450216450216	5	1
chr1_.381	0.0432900432900433	10	1
chr1_.385	0.0216450216450216	5	1
chr1_.389	0.80952380952381	187	1
chr1_.390	0.0216450216450216	5	1
chr1_.396	0.80952380952381	187	1
chr1_.397	0.0216450216450216	5	1
chr1_.403	0.0216450216450216	5	1
chr1_.409	0.80952380952381	187	1
chr1_.413	0.0216450216450216	5	1
chr1_.415	0.0346320346320346	8	1
chr1_.418	0.865800865800866	200	1
chr1_.422	0.0562770562770563	13	1
chr1_.426	0.878787878787879	203	1
chr1_.428	0.865800865800866	200	1
chr1_.429	0.80952380952381	187	1
chr1_.431	0.831168831168831	192	1
chr1_.435	0.80952380952381	187	1
chr1_.438	0.80952380952381	187	1
chr1_.439	0.80952380952381	187	1
chr1_.441	0.012987012987013	3	1
chr1_.443	0.80952380952381	187	1
chr1_.447	0.012987012987013	3	1
chr1_.453	0.0216450216450216	5	1
chr1_.454	0.844155844155844	195	1
chr1_.455	0.0216450216450216	5	1
chr1_.456	0.80952380952381	187	1
chr1_.458	0.0346320346320346	8	1
chr1_.465	0.80952380952381	187	1
chr1_.467	0.0649350649350649	15	1
chr1_.468	0.80952380952381	187	1
chr1_.470	0.0216450216450216	5	1
chr1_.471	0.0303030303030303	7	1
chr1_.472	0.0346320346320346	8	1
chr1_.473	0.0303030303030303	7	1
chr1_.474	0.0216450216450216	5	1
chr1_.475	0.0346320346320346	8	1
chr1_.476	0.0346320346320346	8	1
chr1_.477	0.0303030303030303	7	1
chr1_.478	0.0346320346320346	8	1
chr1_.480	0.0346320346320346	8	1
chr1_.482	0.0562770562770563	13	1
chr1_.486	0.0303030303030303	7	1
chr1_.487	0.0346320346320346	8	1
chr1_.488	0.0303030303030303	7	1
chr1_.494	0.0346320346320346	8	1
chr1_.496	0.0692640692640693	16	1
chr1_.498	0.0346320346320346	8	1
chr1_.500	1	231	1
chr1_.2	0.0155440414507772	3	2
chr1_.3	0.0155440414507772	3	2
chr1_.5	0.0207253886010363	4	2
chr1_.9	0.0259067357512953	5	2
chr1_.13	0.0103626943005181	2	2
chr1_.14	0.818652849740933	158	2
chr1_.15	0.823834196891192	159	2
chr1_.16	0.0103626943005181	2	2
chr1_.17	0.823834196891192	159	2
chr1_.18	0.823834196891192	159	2
chr1_.20	0.0103626943005181	2	2
chr1_.21	0.0155440414507772	3	2
chr1_.22	0.0310880829015544	6	2
chr1_.24	0.0518134715025907	10	2
chr1_.27	0.0259067357512953	5	2
chr1_.29	0.0207253886010363	4	2
chr1_.31	0.0310880829015544	6	2
chr1_.32	0.0155440414507772	3	2
chr1_.33	0.0310880829015544	6	2
chr1_.34	0.0103626943005181	2	2
chr1_.35	0.0310880829015544	6	2
chr1_.36	0.0103626943005181	2	2
chr1_.38	0.0103626943005181	2	2
chr1_.39	0.0103626943005181	2	2
chr1_.40	0.0259067357512953	5	2
chr1_.41	0.00518134715025907	1	2
chr1_.42	0.0207253886010363	4	2
chr1_.43	0.00518134715025907	1	2
chr1_.44	0.0362694300518135	7	2
chr1_.47	0.0103626943005181	2	2
chr1_.48	0.0518134715025907	10	2
chr1_.49	0.0155440414507772	3	2
chr1_.50	0.0207253886010363	4	2
chr1_.51	0.0310880829015544	6	2
chr1_.52	0.0103626943005181	2	2
chr1_.53	0.0310880829015544	6	2
chr1_.54	0.0155440414507772	3	2
chr1_.55	0.00518134715025907	1	2
chr1_.58	0.860103626943005	166	2
chr1_.59	0.00518134715025907	1	2
chr1_.60	0.0310880829015544	6	2
chr1_.62	0.0414507772020725	8	2
chr1_.64	0.0103626943005181	2	2
chr1_.65	0.0362694300518135	7	2
chr1_.66	0.0155440414507772	3	2
chr1_.67	0.829015544041451	160	2
chr1_.68	0.0103626943005181	2	2
chr1_.69	0.0103626943005181	2	2
chr1_.70	0.0207253886010363	4	2
chr1_.71	0.0155440414507772	3	2
chr1_.72	0.0362694300518135	7	2
chr1_.74	0.0673575129533679	13	2
chr1_.78	0.0362694300518135	7	2
chr1_.80	0.0621761658031088	12	2
chr1_.81	0.00518134715025907	1	2
chr1_.82	0.0362694300518135	7	2
chr1_.83	0.0103626943005181	2	2
chr1_.84	0.0103626943005181	2	2
chr1_.87	0.0103626943005181	2	2
chr1_.88	0.0310880829015544	6	2
chr1_.90	0.0207253886010363	4	2
chr1_.91	0.0310880829015544	6	2
chr1_.93	0.0103626943005181	2	2
chr1_.96	0.0259067357512953	5	2
chr1_.97	0.0310880829015544	6	2
chr1_.98	0.00518134715025907	1	2
chr1_.99	0.0362694300518135	7	2
chr1_.100	0.0155440414507772	3	2
chr1_.101	0.00518134715025907	1	2
chr1_.102	0.0362694300518135	7	2
chr1_.104	0.0569948186528497	11	2
chr1_.105	0.0155440414507772	3	2
chr1_.107	0.0310880829015544	6	2
chr1_.108	0.0207253886010363	4	2
chr1_.109	0.0103626943005181	2	2
chr1_.110	0.83419689119171	161	2
chr1_.112	0.0207253886010363	4	2
chr1_.115	0.0310880829015544	6	2
chr1_.117	0.854922279792746	165	2
chr1_.118	0.0103626943005181	2	2
chr1_.119	0.0103626943005181	2	2
chr1_.120	0.0259067357512953	5	2
chr1_.121	0.0362694300518135	7	2
chr1_.122	0.0310880829015544	6	2
chr1_.123	0.0259067357512953	5	2
chr1_.127	0.0259067357512953	5	2
chr1_.128	0.0362694300518135	7	2
chr1_.131	0.0103626943005181	2	2
chr1_.132	0.0310880829015544	6	2
chr1_.133	0.0362694300518135	7	2
chr1_.137	0.0621761658031088	12	2
chr1_.138	0.0310880829015544	6	2
chr1_.139	0.0414507772020725	8	2
chr1_.141	0.0310880829015544	6	2
chr1_.142	0.0155440414507772	3	2
chr1_.143	0.0362694300518135	7	2
chr1_.145	0.0207253886010363	4	2
chr1_.146	0.0362694300518135	7	2
chr1_.147	0.0259067357512953	5	2
chr1_.148	0.803108808290155	155	2
chr1_.150	0.0362694300518135	7	2
chr1_.151	0.0103626943005181	2	2
chr1_.152	0.823834196891192	159	2
chr1_.153	0.0310880829015544	6	2
chr1_.154	0.0103626943005181	2	2
chr1_.155	0.0103626943005181	2	2
chr1_.158	0.0103626943005181	2	2
chr1_.160	0.813471502590674	157	2
chr1_.162	0.803108808290155	155	2
chr1_.163	0.00518134715025907	1	2
chr1_.164	0.823834196891192	159	2
chr1_.165	0.823834196891192	159	2
chr1_.167	0.00518134715025907	1	2
chr1_.168	0.0362694300518135	7	2
chr1_.169	0.00518134715025907	1	2
chr1_.170	0.0155440414507772	3	2
chr1_.171	0.0103626943005181	2	2
chr1_.172	0.00518134715025907	1	2
chr1_.173	0.00518134715025907	1	2
chr1_.174	0.0155440414507772	3	2
chr1_.175	0.0103626943005181	2	2
chr1_.176	0.0155440414507772	3	2
chr1_.177	0.0207253886010363	4	2
chr1_.178	0.0155440414507772	3	2
chr1_.179	0.0103626943005181	2	2
chr1_.181	0.0103626943005181	2	2
chr1_.182	0.803108808290155	155	2
chr1_.184	0.0207253886010363	4	2
chr1_.187	0.0414507772020725	8	2
chr1_.188	0.813471502590674	157	2
chr1_.190	0.0362694300518135	7	2
chr1_.191	0.0259067357512953	5	2
chr1_.194	0.0103626943005181	2	2
chr1_.198	0.0259067357512953	5	2
chr1_.200	0.0103626943005181	2	2
chr1_.201	0.0103626943005181	2	2
chr1_.203	0.818652849740933	158	2
chr1_.205	0.813471502590674	157	2
chr1_.207	0.0103626943005181	2	2
chr1_.210	0.0466321243523316	9	2
chr1_.213	0.0155440414507772	3	2
chr1_.214	0.00518134715025907	1	2
chr1_.215	0.0103626943005181	2	2
chr1_.216	0.0155440414507772	3	2
chr1_.218	0.0207253886010363	4	2
chr1_.219	0.0103626943005181	2	2
chr1_.220	0.0414507772020725	8	2
chr1_.222	0.0207253886010363	4	2
chr1_.223	0.0103626943005181	2	2
chr1_.224	0.0207253886010363	4	2
chr1_.225	0.0259067357512953	5	2
chr1_.228	0.0103626943005181	2	2
chr1_.229	0.0259067357512953	5	2
chr1_.230	0.00518134715025907	1	2
chr1_.231	0.0207253886010363	4	2
chr1_.232	0.0103626943005181	2	2
chr1_.233	0.0207253886010363	4	2
chr1_.234	0.00518134715025907	1	2
chr1_.235	0.0362694300518135	7	2
chr1_.236	0.0207253886010363	4	2
chr1_.237	0.0362694300518135	7	2
chr1_.238	0.0310880829015544	6	2
chr1_.239	0.0155440414507772	3	2
chr1_.242	0.0103626943005181	2	2
chr1_.244	0.0103626943005181	2	2
chr1_.249	0.0103626943005181	2	2
chr1_.250	0.0155440414507772	3	2
chr1_.252	0.0414507772020725	8	2
chr1_.253	0.0103626943005181	2	2
chr1_.254	0.0155440414507772	3	2
chr1_.255	0.0103626943005181	2	2
chr1_.256	0.0466321243523316	9	2
chr1_.257	0.0103626943005181	2	2
chr1_.258	0.0259067357512953	5	2
chr1_.260	0.0103626943005181	2	2
chr1_.263	0.0155440414507772	3	2
chr1_.264	0.0103626943005181	2	2
chr1_.265	0.0155440414507772	3	2
chr1_.266	0.0155440414507772	3	2
chr1_.267	0.0103626943005181	2	2
chr1_.269	0.0259067357512953	5	2
chr1_.270	0.0103626943005181	2	2
chr1_.271	0.0259067357512953	5	2
chr1_.272	0.0207253886010363	4	2
chr1_.273	0.0310880829015544	6	2
chr1_.274	0.0207253886010363	4	2
chr1_.277	0.00518134715025907	1	2
chr1_.278	0.0259067357512953	5	2
chr1_.279	0.0155440414507772	3	2
chr1_.281	0.0103626943005181	2	2
chr1_.282	0.00518134715025907	1	2
chr1_.283	0.0466321243523316	9	2
chr1_.284	0.0103626943005181	2	2
chr1_.286	0.0207253886010363	4	2
chr1_.287	0.0362694300518135	7	2
chr1_.288	0.0259067357512953	5	2
chr1_.289	0.849740932642487	164	2
chr1_.290	0.0207253886010363	4	2
chr1_.291	0.0414507772020725	8	2
chr1_.296	0.813471502590674	157	2
chr1_.297	0.0310880829015544	6	2
chr1_.298	0.0103626943005181	2	2
chr1_.299	0.0259067357512953	5	2
chr1_.300	0.0207253886010363	4	2
chr1_.301	0.0466321243523316	9	2
chr1_.303	0.813471502590674	157	2
chr1_.304	0.00518134715025907	1	2
chr1_.305	0.0103626943005181	2	2
chr1_.306	0.0362694300518135	7	2
chr1_.307	0.0207253886010363	4	2
chr1_.308	0.803108808290155	155	2
chr1_.309	0.00518134715025907	1	2
chr1_.310	0.829015544041451	160	2
chr1_.312	0.0103626943005181	2	2
chr1_.313	0.0259067357512953	5	2
chr1_.315	0.803108808290155	155	2
chr1_.316	0.00518134715025907	1	2
chr1_.317	0.0414507772020725	8	2
chr1_.318	0.00518134715025907	1	2
chr1_.319	0.00518134715025907	1	2
chr1_.320	0.0155440414507772	3	2
chr1_.321	0.0103626943005181	2	2
chr1_.322	0.0207253886010363	4	2
chr1_.324	0.0362694300518135	7	2
chr1_.325	0.0103626943005181	2	2
chr1_.326	0.0155440414507772	3	2
chr1_.327	0.0103626943005181	2	2
chr1_.329	0.0155440414507772	3	2
chr1_.330	0.00518134715025907	1	2
chr1_.331	0.0518134715025907	10	2
chr1_.332	0.0103626943005181	2	2
chr1_.336	0.00518134715025907	1	2
chr1_.337	0.0155440414507772	3	2
chr1_.338	0.0155440414507772	3	2
chr1_.339	0.00518134715025907	1	2
chr1_.340	0.0155440414507772	3	2
chr1_.341	0.0310880829015544	6	2
chr1_.342	0.00518134715025907	1	2
chr1_.343	0.0259067357512953	5	2
chr1_.344	0.0207253886010363	4	2
chr1_.346	0.0103626943005181	2	2
chr1_.348	0.0103626943005181	2	2
chr1_.351	0.0103626943005181	2	2
chr1_.352	0.0155440414507772	3	2
chr1_.353	0.00518134715025907	1	2
chr1_.354	0.00518134715025907	1	2
chr1_.355	0.0207253886010363	4	2
chr1_.356	0.0155440414507772	3	2
chr1_.357	0.0310880829015544	6	2
chr1_.359	0.0155440414507772	3	2
chr1_.360	0.0103626943005181	2	2
chr1_.362	0.00518134715025907	1	2
chr1_.365	0.0259067357512953	5	2
chr1_.366	0.803108808290155	155	2
chr1_.367	0.0259067357512953	5	2
chr1_.368	0.803108808290155	155	2
chr1_.369	0.0155440414507772	3	2
chr1_.370	0.0155440414507772	3	2
chr1_.371	0.0207253886010363	4	2
chr1_.372	0.0259067357512953	5	2
chr1_.375	0.0725388601036269	14	2
chr1_.376	0.0414507772020725	8	2
chr1_.378	0.0362694300518135	7	2
chr1_.379	0.0155440414507772	3	2
chr1_.380	0.0362694300518135	7	2
chr1_.381	0.0207253886010363	4	2
chr1_.383	0.0207253886010363	4	2
chr1_.384	0.0310880829015544	6	2
chr1_.385	0.0103626943005181	2	2
chr1_.386	0.0207253886010363	4	2
chr1_.388	0.0103626943005181	2	2
chr1_.389	0.0362694300518135	7	2
chr1_.391	0.0103626943005181	2	2
chr1_.392	0.0310880829015544	6	2
chr1_.393	0.0466321243523316	9	2
chr1_.394	0.0466321243523316	9	2
chr1_.395	0.0155440414507772	3	2
chr1_.396	0.0155440414507772	3	2
chr1_.397	0.0103626943005181	2	2
chr1_.399	0.0155440414507772	3	2
chr1_.400	0.0103626943005181	2	2
chr1_.401	0.0103626943005181	2	2
chr1_.402	0.0103626943005181	2	2
chr1_.404	0.0414507772020725	8	2
chr1_.405	0.0155440414507772	3	2
chr1_.406	0.0103626943005181	2	2
chr1_.407	0.803108808290155	155	2
chr1_.409	0.829015544041451	160	2
chr1_.410	0.0155440414507772	3	2
chr1_.411	0.0103626943005181	2	2
chr1_.412	0.0207253886010363	4	2
chr1_.414	0.0103626943005181	2	2
chr1_.415	0.0310880829015544	6	2
chr1_.417	0.0103626943005181	2	2
chr1_.419	0.0103626943005181	2	2
chr1_.421	0.0207253886010363	4	2
chr1_.426	0.0207253886010363	4	2
chr1_.428	0.00518134715025907	1	2
chr1_.429	0.0155440414507772	3	2
chr1_.431	0.0155440414507772	3	2
chr1_.433	0.0259067357512953	5	2
chr1_.434	0.0414507772020725	8	2
chr1_.435	0.0207253886010363	4	2
chr1_.437	0.0103626943005181	2	2
chr1_.438	0.0466321243523316	9	2
chr1_.440	0.0207253886010363	4	2
chr1_.441	0.00518134715025907	1	2
chr1_.442	0.0155440414507772	3	2
chr1_.443	0.00518134715025907	1	2
chr1_.444	0.0155440414507772	3	2
chr1_.445	0.00518134715025907	1	2
chr1_.446	0.00518134715025907	1	2
chr1_.448	0.0259067357512953	5	2
chr1_.449	0.00518134715025907	1	2
chr1_.450	0.844559585492228	163	2
chr1_.451	0.803108808290155	155	2
chr1_.452	0.0310880829015544	6	2
chr1_.453	0.0310880829015544	6	2
chr1_.455	0.83419689119171	161	2
chr1_.457	0.803108808290155	155	2
chr1_.458	0.0259067357512953	5	2
chr1_.459	0.0155440414507772	3	2
chr1_.460	0.0259067357512953	5	2
chr1_.464	0.0103626943005181	2	2
chr1_.466	0.0155440414507772	3	2
chr1_.467	0.0259067357512953	5	2
chr1_.468	0.0103626943005181	2	2
chr1_.470	0.0103626943005181	2	2
chr1_.471	0.00518134715025907	1	2
chr1_.474	0.00518134715025907	1	2
chr1_.476	0.0310880829015544	6	2
chr1_.478	0.803108808290155	155	2
chr1_.479	0.0259067357512953	5	2
chr1_.481	0.00518134715025907	1	2
chr1_.482	0.0310880829015544	6	2
chr1_.483	0.803108808290155	155	2
chr1_.484	0.0155440414507772	3	2
chr1_.485	0.829015544041451	160	2
chr1_.486	0.0207253886010363	4	2
chr1_.487	0.00518134715025907	1	2
chr1_.488	0.0259067357512953	5	2
chr1_.489	0.0362694300518135	7	2
chr1_.490	0.0103626943005181	2	2
chr1_.492	0.00518134715025907	1	2
chr1_.493	0.00518134715025907	1	2
chr1_.494	0.0466321243523316	9	2
chr1_.495	0.0310880829015544	6	2
chr1_.497	0.808290155440414	156	2
chr1_.499	0.0207253886010363	4	2
chr1_.500	1	193	2
chr1_.1	0.00523560209424084	1	3
chr1_.3	0.0157068062827225	3	3
chr1_.5	0.00523560209424084	1	3
chr1_.6	0.0104712041884817	2	3
chr1_.7	0.0104712041884817	2	3
chr1_.8	0.0157068062827225	3	3
chr1_.9	0.0157068062827225	3	3
chr1_.10	0.0104712041884817	2	3
chr1_.11	0.0157068062827225	3	3
chr1_.12	0.0261780104712042	5	3
chr1_.13	0.0157068062827225	3	3
chr1_.14	0.0209424083769634	4	3
chr1_.15	0.0366492146596859	7	3
chr1_.17	0.031413612565445	6	3
chr1_.18	0.0157068062827225	3	3
chr1_.20	0.0209424083769634	4	3
chr1_.21	0.00523560209424084	1	3
chr1_.22	0.00523560209424084	1	3
chr1_.24	0.0157068062827225	3	3
chr1_.25	0.00523560209424084	1	3
chr1_.26	0.0471204188481675	9	3
chr1_.28	0.0366492146596859	7	3
chr1_.29	0.0104712041884817	2	3
chr1_.31	0.0104712041884817	2	3
chr1_.32	0.0261780104712042	5	3
chr1_.33	0.00523560209424084	1	3
chr1_.34	0.0157068062827225	3	3
chr1_.35	0.0209424083769634	4	3
chr1_.36	0.00523560209424084	1	3
chr1_.37	0.0104712041884817	2	3
chr1_.38	0.0157068062827225	3	3
chr1_.40	0.031413612565445	6	3
chr1_.44	0.0104712041884817	2	3
chr1_.45	0.0157068062827225	3	3
chr1_.46	0.0157068062827225	3	3
chr1_.47	0.031413612565445	6	3
chr1_.48	0.0261780104712042	5	3
chr1_.50	0.0157068062827225	3	3
chr1_.51	0.00523560209424084	1	3
chr1_.52	0.0523560209424084	10	3
chr1_.53	0.0157068062827225	3	3
chr1_.54	0.0157068062827225	3	3
chr1_.55	0.031413612565445	6	3
chr1_.56	0.0157068062827225	3	3
chr1_.57	0.0104712041884817	2	3
chr1_.58	0.031413612565445	6	3
chr1_.59	0.0209424083769634	4	3
chr1_.60	0.0209424083769634	4	3
chr1_.62	0.0157068062827225	3	3
chr1_.63	0.0209424083769634	4	3
chr1_.65	0.0157068062827225	3	3
chr1_.66	0.0366492146596859	7	3
chr1_.67	0.0261780104712042	5	3
chr1_.68	0.0157068062827225	3	3
chr1_.70	0.031413612565445	6	3
chr1_.71	0.0157068062827225	3	3
chr1_.72	0.00523560209424084	1	3
chr1_.73	0.031413612565445	6	3
chr1_.74	0.0209424083769634	4	3
chr1_.75	0.0261780104712042	5	3
chr1_.76	0.031413612565445	6	3
chr1_.77	0.0418848167539267	8	3
chr1_.78	0.00523560209424084	1	3
chr1_.79	0.00523560209424084	1	3
chr1_.80	0.0104712041884817	2	3
chr1_.81	0.0157068062827225	3	3
chr1_.82	0.00523560209424084	1	3
chr1_.83	0.0104712041884817	2	3
chr1_.84	0.0209424083769634	4	3
chr1_.85	0.0209424083769634	4	3
chr1_.87	0.031413612565445	6	3
chr1_.88	0.00523560209424084	1	3
chr1_.89	0.0104712041884817	2	3
chr1_.90	0.00523560209424084	1	3
chr1_.91	0.0104712041884817	2	3
chr1_.92	0.0209424083769634	4	3
chr1_.93	0.795811518324607	152	3
chr1_.94	0.0261780104712042	5	3
chr1_.95	0.0104712041884817	2	3
chr1_.96	0.00523560209424084	1	3
chr1_.97	0.0471204188481675	9	3
chr1_.98	0.00523560209424084	1	3
chr1_.99	0.0157068062827225	3	3
chr1_.100	0.0104712041884817	2	3
chr1_.101	0.81151832460733	155	3
chr1_.102	0.00523560209424084	1	3
chr1_.103	0.795811518324607	152	3
chr1_.104	0.0157068062827225	3	3
chr1_.105	0.00523560209424084	1	3
chr1_.106	0.0209424083769634	4	3
chr1_.107	0.0104712041884817	2	3
chr1_.108	0.0209424083769634	4	3
chr1_.109	0.031413612565445	6	3
chr1_.110	0.0261780104712042	5	3
chr1_.111	0.806282722513089	154	3
chr1_.112	0.0157068062827225	3	3
chr1_.113	0.0157068062827225	3	3
chr1_.114	0.031413612565445	6	3
chr1_.115	0.0471204188481675	9	3
chr1_.116	0.031413612565445	6	3
chr1_.117	0.0261780104712042	5	3
chr1_.118	0.0209424083769634	4	3
chr1_.119	0.0104712041884817	2	3
chr1_.120	0.0209424083769634	4	3
chr1_.121	0.0157068062827225	3	3
chr1_.122	0.0157068062827225	3	3
chr1_.123	0.0157068062827225	3	3
chr1_.124	0.0209424083769634	4	3
chr1_.125	0.0104712041884817	2	3
chr1_.127	0.06282722513089	12	3
chr1_.129	0.031413612565445	6	3
chr1_.130	0.0418848167539267	8	3
chr1_.131	0.795811518324607	152	3
chr1_.132	0.0209424083769634	4	3
chr1_.133	0.0157068062827225	3	3
chr1_.134	0.0209424083769634	4	3
chr1_.135	0.031413612565445	6	3
chr1_.136	0.0104712041884817	2	3
chr1_.137	0.795811518324607	152	3
chr1_.139	0.00523560209424084	1	3
chr1_.140	0.00523560209424084	1	3
chr1_.142	0.81151832460733	155	3
chr1_.144	0.00523560209424084	1	3
chr1_.145	0.0104712041884817	2	3
chr1_.146	0.0209424083769634	4	3
chr1_.147	0.0157068062827225	3	3
chr1_.149	0.0209424083769634	4	3
chr1_.150	0.0104712041884817	2	3
chr1_.151	0.0261780104712042	5	3
chr1_.153	0.00523560209424084	1	3
chr1_.154	0.0209424083769634	4	3
chr1_.155	0.0157068062827225	3	3
chr1_.156	0.0209424083769634	4	3
chr1_.158	0.00523560209424084	1	3
chr1_.159	0.0104712041884817	2	3
chr1_.160	0.0104712041884817	2	3
chr1_.162	0.0366492146596859	7	3
chr1_.163	0.0104712041884817	2	3
chr1_.164	0.0157068062827225	3	3
chr1_.166	0.0209424083769634	4	3
chr1_.167	0.0209424083769634	4	3
chr1_.168	0.0104712041884817	2	3
chr1_.170	0.0157068062827225	3	3
chr1_.173	0.0209424083769634	4	3
chr1_.174	0.0418848167539267	8	3
