CNV	freq	event_N	Nth_simu
chr1_.184	0.293103448275862	68	1
chr1_.185	0.241379310344828	56	1
chr1_.186	0.422413793103448	98	1
chr1_.187	0.181034482758621	42	1
chr1_.188	0.698275862068966	162	1
chr1_.189	0.293103448275862	68	1
chr1_.190	0.224137931034483	52	1
chr1_.191	0.189655172413793	44	1
chr1_.192	0.293103448275862	68	1
chr1_.193	0.146551724137931	34	1
chr1_.194	0.129310344827586	30	1
chr1_.195	0.827586206896552	192	1
chr1_.196	0.103448275862069	24	1
chr1_.197	0.189655172413793	44	1
chr1_.198	0.0603448275862069	14	1
chr1_.199	0.0689655172413793	16	1
chr1_.200	0.0431034482758621	10	1
chr1_.201	0.21551724137931	50	1
chr1_.202	0.103448275862069	24	1
chr1_.203	0.103448275862069	24	1
chr1_.204	0.155172413793103	36	1
chr1_.205	0.0862068965517241	20	1
chr1_.206	0.224137931034483	52	1
chr1_.207	0.327586206896552	76	1
chr1_.208	0.637931034482759	148	1
chr1_.209	0.21551724137931	50	1
chr1_.210	0.181034482758621	42	1
chr1_.211	0.422413793103448	98	1
chr1_.212	0.327586206896552	76	1
chr1_.213	0.275862068965517	64	1
chr1_.214	0.379310344827586	88	1
chr1_.215	0.21551724137931	50	1
chr1_.216	0.293103448275862	68	1
chr1_.217	0.241379310344828	56	1
chr1_.218	0.336206896551724	78	1
chr1_.219	0.21551724137931	50	1
chr1_.220	0.422413793103448	98	1
chr1_.221	0.344827586206897	80	1
chr1_.222	0.189655172413793	44	1
chr1_.223	0.224137931034483	52	1
chr1_.224	0.206896551724138	48	1
chr1_.225	0.379310344827586	88	1
chr1_.226	0.439655172413793	102	1
chr1_.227	0.362068965517241	84	1
chr1_.228	0.21551724137931	50	1
chr1_.229	0.353448275862069	82	1
chr1_.230	0.422413793103448	98	1
chr1_.231	0.206896551724138	48	1
chr1_.232	0.310344827586207	72	1
chr1_.233	0.301724137931034	70	1
chr1_.234	0.267241379310345	62	1
chr1_.235	0.301724137931034	70	1
chr1_.236	0.25	58	1
chr1_.237	0.5	116	1
chr1_.238	0.267241379310345	62	1
chr1_.239	0.163793103448276	38	1
chr1_.240	0.206896551724138	48	1
chr1_.241	0.362068965517241	84	1
chr1_.242	0.232758620689655	54	1
chr1_.243	0.120689655172414	28	1
chr1_.244	0.577586206896552	134	1
chr1_.245	0.198275862068966	46	1
chr1_.246	0.327586206896552	76	1
chr1_.247	0.172413793103448	40	1
chr1_.248	0.267241379310345	62	1
chr1_.249	0.146551724137931	34	1
chr1_.250	0.146551724137931	34	1
chr1_.251	0.310344827586207	72	1
chr1_.252	0.206896551724138	48	1
chr1_.253	0.0862068965517241	20	1
chr1_.254	0.431034482758621	100	1
chr1_.255	0.0431034482758621	10	1
chr1_.256	0.224137931034483	52	1
chr1_.257	0.396551724137931	92	1
chr1_.258	0.21551724137931	50	1
chr1_.259	0.181034482758621	42	1
chr1_.260	0.767241379310345	178	1
chr1_.261	0.362068965517241	84	1
chr1_.262	0.318965517241379	74	1
chr1_.263	0.206896551724138	48	1
chr1_.264	0.310344827586207	72	1
chr1_.265	0.525862068965517	122	1
chr1_.266	0.586206896551724	136	1
chr1_.267	0.0862068965517241	20	1
chr1_.268	0.844827586206897	196	1
chr1_.269	0.241379310344828	56	1
chr1_.270	0.370689655172414	86	1
chr1_.271	0.379310344827586	88	1
chr1_.272	0.28448275862069	66	1
chr1_.273	0.431034482758621	100	1
chr1_.274	0.0689655172413793	16	1
chr1_.275	0.405172413793103	94	1
chr1_.276	0.267241379310345	62	1
chr1_.277	0.612068965517241	142	1
chr1_.278	0.370689655172414	86	1
chr1_.279	0.318965517241379	74	1
chr1_.280	0.21551724137931	50	1
chr1_.281	0.181034482758621	42	1
chr1_.282	0.155172413793103	36	1
chr1_.283	0.810344827586207	188	1
chr1_.284	0.28448275862069	66	1
chr1_.285	0.793103448275862	184	1
chr1_.286	0.336206896551724	78	1
chr1_.287	0.637931034482759	148	1
chr1_.288	0.275862068965517	64	1
chr1_.289	0.594827586206897	138	1
chr1_.290	0.189655172413793	44	1
chr1_.291	0.275862068965517	64	1
chr1_.292	0.0862068965517241	20	1
chr1_.293	0.258620689655172	60	1
chr1_.294	0.336206896551724	78	1
chr1_.295	0.28448275862069	66	1
chr1_.296	0.155172413793103	36	1
chr1_.297	0.431034482758621	100	1
chr1_.298	0.422413793103448	98	1
chr1_.299	0.267241379310345	62	1
chr1_.300	0.181034482758621	42	1
chr1_.301	0.379310344827586	88	1
chr1_.302	0.0948275862068965	22	1
chr1_.303	0.431034482758621	100	1
chr1_.304	0.155172413793103	36	1
chr1_.305	0.620689655172414	144	1
chr1_.306	0.0862068965517241	20	1
chr1_.307	0.318965517241379	74	1
chr1_.308	0.327586206896552	76	1
chr1_.309	0.181034482758621	42	1
chr1_.310	0.543103448275862	126	1
chr1_.311	0.21551724137931	50	1
chr1_.312	0.267241379310345	62	1
chr1_.313	0.258620689655172	60	1
chr1_.314	0.413793103448276	96	1
chr1_.315	0.637931034482759	148	1
chr1_.316	0.508620689655172	118	1
chr1_.317	0.120689655172414	28	1
chr1_.318	0.189655172413793	44	1
chr1_.319	0.232758620689655	54	1
chr1_.320	0.318965517241379	74	1
chr1_.321	0.396551724137931	92	1
chr1_.322	0.275862068965517	64	1
chr1_.323	0.0517241379310345	12	1
chr1_.324	0.0948275862068965	22	1
chr1_.325	0.301724137931034	70	1
chr1_.326	0.887931034482759	206	1
chr1_.327	0.129310344827586	30	1
chr1_.328	0.827586206896552	192	1
chr1_.329	0.0431034482758621	10	1
chr1_.330	0.439655172413793	102	1
chr1_.331	0.310344827586207	72	1
chr1_.332	0.5	116	1
chr1_.333	0.189655172413793	44	1
chr1_.334	0.0689655172413793	16	1
chr1_.335	0.241379310344828	56	1
chr1_.336	0.0948275862068965	22	1
chr1_.337	0.198275862068966	46	1
chr1_.338	0.612068965517241	142	1
chr1_.339	0.439655172413793	102	1
chr1_.340	0.560344827586207	130	1
chr1_.341	0.53448275862069	124	1
chr1_.342	0.387931034482759	90	1
chr1_.343	0.103448275862069	24	1
chr1_.344	0.913793103448276	212	1
chr1_.345	0.206896551724138	48	1
chr1_.346	0.801724137931034	186	1
chr1_.347	0.172413793103448	40	1
chr1_.348	0.448275862068966	104	1
chr1_.349	0.112068965517241	26	1
chr1_.350	0.568965517241379	132	1
chr1_.351	0.112068965517241	26	1
chr1_.352	0.508620689655172	118	1
chr1_.353	0.275862068965517	64	1
chr1_.354	0.439655172413793	102	1
chr1_.355	0.103448275862069	24	1
chr1_.356	0.103448275862069	24	1
chr1_.357	0.327586206896552	76	1
chr1_.358	0.362068965517241	84	1
chr1_.359	0.163793103448276	38	1
chr1_.360	0.318965517241379	74	1
chr1_.361	0.206896551724138	48	1
chr1_.362	0.0862068965517241	20	1
chr1_.363	0.310344827586207	72	1
chr1_.364	0.129310344827586	30	1
chr1_.365	0.387931034482759	90	1
chr1_.366	0.206896551724138	48	1
chr1_.367	0.336206896551724	78	1
chr1_.368	0.327586206896552	76	1
chr1_.369	0.439655172413793	102	1
chr1_.370	0.25	58	1
chr1_.371	0.25	58	1
chr1_.372	0.379310344827586	88	1
chr1_.373	0.456896551724138	106	1
chr1_.374	0.508620689655172	118	1
chr1_.375	0.344827586206897	80	1
chr1_.376	0.327586206896552	76	1
chr1_.377	0.293103448275862	68	1
chr1_.378	0.241379310344828	56	1
chr1_.379	0.543103448275862	126	1
chr1_.380	0.258620689655172	60	1
chr1_.381	0.370689655172414	86	1
chr1_.382	0.387931034482759	90	1
chr1_.383	0.129310344827586	30	1
chr1_.384	0.5	116	1
chr1_.385	0.21551724137931	50	1
chr1_.386	0.25	58	1
chr1_.387	0.28448275862069	66	1
chr1_.388	0.155172413793103	36	1
chr1_.389	0.112068965517241	26	1
chr1_.390	0.189655172413793	44	1
chr1_.391	0.163793103448276	38	1
chr1_.392	0.25	58	1
chr1_.393	0.310344827586207	72	1
chr1_.394	0.53448275862069	124	1
chr1_.395	0.25	58	1
chr1_.396	0.568965517241379	132	1
chr1_.397	0.155172413793103	36	1
chr1_.398	0.25	58	1
chr1_.399	0.318965517241379	74	1
chr1_.400	0.241379310344828	56	1
chr1_.401	0.206896551724138	48	1
chr1_.402	0.189655172413793	44	1
chr1_.403	0.224137931034483	52	1
chr1_.404	0.112068965517241	26	1
chr1_.405	0.301724137931034	70	1
chr1_.406	0.0775862068965517	18	1
chr1_.407	0.318965517241379	74	1
chr1_.408	0.198275862068966	46	1
chr1_.409	0.267241379310345	62	1
chr1_.410	0.25	58	1
chr1_.411	0.818965517241379	190	1
chr1_.412	0.232758620689655	54	1
chr1_.413	0.146551724137931	34	1
chr1_.414	0.862068965517241	200	1
chr1_.415	0.137931034482759	32	1
chr1_.416	0.241379310344828	56	1
chr1_.417	0.232758620689655	54	1
chr1_.418	0.362068965517241	84	1
chr1_.419	0.362068965517241	84	1
chr1_.420	0.362068965517241	84	1
chr1_.421	0.5	116	1
chr1_.422	0.517241379310345	120	1
chr1_.423	0.474137931034483	110	1
chr1_.424	0.336206896551724	78	1
chr1_.425	0.224137931034483	52	1
chr1_.426	0.275862068965517	64	1
chr1_.427	0.21551724137931	50	1
chr1_.428	0.258620689655172	60	1
chr1_.429	0.146551724137931	34	1
chr1_.430	0.232758620689655	54	1
chr1_.431	0.198275862068966	46	1
chr1_.432	0.163793103448276	38	1
chr1_.433	0.224137931034483	52	1
chr1_.434	0.137931034482759	32	1
chr1_.435	0.198275862068966	46	1
chr1_.436	0.301724137931034	70	1
chr1_.437	0.181034482758621	42	1
chr1_.438	0.267241379310345	62	1
chr1_.439	0.198275862068966	46	1
chr1_.440	0.362068965517241	84	1
chr1_.441	0.267241379310345	62	1
chr1_.442	0.258620689655172	60	1
chr1_.443	0.112068965517241	26	1
chr1_.444	0.387931034482759	90	1
chr1_.445	0.137931034482759	32	1
chr1_.446	0.508620689655172	118	1
chr1_.447	0.189655172413793	44	1
chr1_.448	0.422413793103448	98	1
chr1_.449	0.431034482758621	100	1
chr1_.450	0.189655172413793	44	1
chr1_.451	0.46551724137931	108	1
chr1_.452	0.46551724137931	108	1
chr1_.453	0.258620689655172	60	1
chr1_.454	0.448275862068966	104	1
chr1_.455	0.362068965517241	84	1
chr1_.456	0.301724137931034	70	1
chr1_.457	0.21551724137931	50	1
chr1_.458	0.327586206896552	76	1
chr1_.459	0.422413793103448	98	1
chr1_.460	0.129310344827586	30	1
chr1_.461	0.353448275862069	82	1
chr1_.462	0.21551724137931	50	1
chr1_.463	0.25	58	1
chr1_.464	0.439655172413793	102	1
chr1_.465	0.241379310344828	56	1
chr1_.466	0.508620689655172	118	1
chr1_.467	0.456896551724138	106	1
chr1_.468	0.206896551724138	48	1
chr1_.469	0.775862068965517	180	1
chr1_.470	0.146551724137931	34	1
chr1_.471	0.0689655172413793	16	1
chr1_.472	0.431034482758621	100	1
chr1_.473	0.310344827586207	72	1
chr1_.474	0.508620689655172	118	1
chr1_.475	0.146551724137931	34	1
chr1_.476	0.301724137931034	70	1
chr1_.477	0.620689655172414	144	1
chr1_.478	0.241379310344828	56	1
chr1_.479	0.637931034482759	148	1
chr1_.480	0.301724137931034	70	1
chr1_.481	0.00862068965517241	2	1
chr1_.482	0.137931034482759	32	1
chr1_.483	0.267241379310345	62	1
chr1_.484	0.103448275862069	24	1
chr1_.485	0.241379310344828	56	1
chr1_.486	0.46551724137931	108	1
chr1_.487	0.181034482758621	42	1
chr1_.488	0.301724137931034	70	1
chr1_.489	0.0603448275862069	14	1
chr1_.490	0.422413793103448	98	1
chr1_.491	0.267241379310345	62	1
chr1_.492	0.439655172413793	102	1
chr1_.493	0.28448275862069	66	1
chr1_.494	0.629310344827586	146	1
chr1_.495	0.698275862068966	162	1
chr1_.496	0.146551724137931	34	1
chr1_.497	0.646551724137931	150	1
chr1_.498	0.758620689655172	176	1
chr1_.499	0.146551724137931	34	1
chr1_.500	1	232	1
chr1_.1	0.307692307692308	64	2
chr1_.2	0.682692307692308	142	2
chr1_.3	0.230769230769231	48	2
chr1_.4	0.182692307692308	38	2
chr1_.5	0.490384615384615	102	2
chr1_.6	0.144230769230769	30	2
chr1_.7	0.288461538461538	60	2
chr1_.8	0.875	182	2
chr1_.9	0.25	52	2
chr1_.10	0.221153846153846	46	2
chr1_.11	0.105769230769231	22	2
chr1_.12	0.105769230769231	22	2
chr1_.13	0.25	52	2
chr1_.14	0.221153846153846	46	2
chr1_.15	0.105769230769231	22	2
chr1_.16	0.192307692307692	40	2
chr1_.17	0.288461538461538	60	2
chr1_.18	0.730769230769231	152	2
chr1_.19	0.663461538461538	138	2
chr1_.20	0.240384615384615	50	2
chr1_.21	0.355769230769231	74	2
chr1_.22	0.182692307692308	38	2
chr1_.23	0.336538461538462	70	2
chr1_.24	0.173076923076923	36	2
chr1_.25	0.125	26	2
chr1_.26	0.788461538461538	164	2
chr1_.27	0.0480769230769231	10	2
chr1_.28	0.134615384615385	28	2
chr1_.29	0.105769230769231	22	2
chr1_.30	0.557692307692308	116	2
chr1_.31	0.721153846153846	150	2
chr1_.32	0.336538461538462	70	2
chr1_.33	0.240384615384615	50	2
chr1_.34	0.182692307692308	38	2
chr1_.35	0.125	26	2
chr1_.36	0.5	104	2
chr1_.37	0.163461538461538	34	2
chr1_.38	0.201923076923077	42	2
chr1_.39	0.182692307692308	38	2
chr1_.40	0.432692307692308	90	2
chr1_.41	0.346153846153846	72	2
chr1_.42	0.0192307692307692	4	2
chr1_.43	0.0769230769230769	16	2
chr1_.44	0.509615384615385	106	2
chr1_.45	0.182692307692308	38	2
chr1_.46	0.576923076923077	120	2
chr1_.47	0.230769230769231	48	2
chr1_.48	0.115384615384615	24	2
chr1_.49	0.269230769230769	56	2
chr1_.50	0.278846153846154	58	2
chr1_.51	0.230769230769231	48	2
chr1_.52	0.173076923076923	36	2
chr1_.53	0.221153846153846	46	2
chr1_.54	0.365384615384615	76	2
chr1_.55	0.307692307692308	64	2
chr1_.56	0.201923076923077	42	2
chr1_.57	0.317307692307692	66	2
chr1_.58	0.384615384615385	80	2
chr1_.59	0.538461538461538	112	2
chr1_.60	0.346153846153846	72	2
chr1_.61	0.509615384615385	106	2
chr1_.62	0.153846153846154	32	2
chr1_.63	0.826923076923077	172	2
chr1_.64	0.259615384615385	54	2
chr1_.65	0.759615384615385	158	2
chr1_.66	0.682692307692308	142	2
chr1_.67	0.25	52	2
chr1_.68	0.942307692307692	196	2
chr1_.73	0.211538461538462	44	2
chr1_.74	0.0961538461538462	20	2
chr1_.75	0.153846153846154	32	2
chr1_.76	0.144230769230769	30	2
chr1_.77	0.355769230769231	74	2
chr1_.78	0.153846153846154	32	2
chr1_.79	0.153846153846154	32	2
chr1_.80	0.721153846153846	150	2
chr1_.81	0.192307692307692	40	2
chr1_.82	0.788461538461538	164	2
chr1_.83	0.307692307692308	64	2
chr1_.84	0.192307692307692	40	2
chr1_.85	0.355769230769231	74	2
chr1_.86	0.576923076923077	120	2
chr1_.87	0.134615384615385	28	2
chr1_.88	0.269230769230769	56	2
chr1_.89	0.663461538461538	138	2
chr1_.90	0.173076923076923	36	2
chr1_.91	0.269230769230769	56	2
chr1_.92	0.538461538461538	112	2
chr1_.93	0.201923076923077	42	2
chr1_.94	0.259615384615385	54	2
chr1_.95	0.605769230769231	126	2
chr1_.96	0.115384615384615	24	2
chr1_.97	0.326923076923077	68	2
chr1_.98	0.125	26	2
chr1_.99	0.557692307692308	116	2
chr1_.100	0.663461538461538	138	2
chr1_.101	0.75	156	2
chr1_.102	0.307692307692308	64	2
chr1_.103	0.0192307692307692	4	2
chr1_.104	0.153846153846154	32	2
chr1_.105	0.240384615384615	50	2
chr1_.106	0.163461538461538	34	2
chr1_.107	0.144230769230769	30	2
chr1_.108	0.230769230769231	48	2
chr1_.109	0.240384615384615	50	2
chr1_.110	0.105769230769231	22	2
chr1_.111	0.375	78	2
chr1_.112	0.336538461538462	70	2
chr1_.113	0.25	52	2
chr1_.114	0.384615384615385	80	2
chr1_.115	0.211538461538462	44	2
chr1_.116	0.115384615384615	24	2
chr1_.117	0.125	26	2
chr1_.118	0.932692307692308	194	2
chr1_.119	0.25	52	2
chr1_.120	0.173076923076923	36	2
chr1_.121	0.759615384615385	158	2
chr1_.122	0.317307692307692	66	2
chr1_.123	0.288461538461538	60	2
chr1_.124	0.711538461538462	148	2
chr1_.125	0.230769230769231	48	2
chr1_.126	0.365384615384615	76	2
chr1_.127	0.798076923076923	166	2
chr1_.128	0.221153846153846	46	2
chr1_.129	0.346153846153846	72	2
chr1_.130	0.259615384615385	54	2
chr1_.131	0.471153846153846	98	2
chr1_.132	0.384615384615385	80	2
chr1_.133	0.384615384615385	80	2
chr1_.134	0.269230769230769	56	2
chr1_.135	0.173076923076923	36	2
chr1_.136	0.317307692307692	66	2
chr1_.137	0.134615384615385	28	2
chr1_.138	0.182692307692308	38	2
chr1_.139	0.230769230769231	48	2
chr1_.140	0.336538461538462	70	2
chr1_.141	0.875	182	2
chr1_.142	0.25	52	2
chr1_.143	0.471153846153846	98	2
chr1_.144	0.788461538461538	164	2
chr1_.145	0.317307692307692	66	2
chr1_.146	0.298076923076923	62	2
chr1_.147	0.211538461538462	44	2
chr1_.148	0.307692307692308	64	2
chr1_.149	0.163461538461538	34	2
chr1_.150	0.413461538461538	86	2
chr1_.151	0.115384615384615	24	2
chr1_.152	0.576923076923077	120	2
chr1_.153	0.201923076923077	42	2
chr1_.154	0.105769230769231	22	2
chr1_.155	0.5	104	2
chr1_.156	0.230769230769231	48	2
chr1_.157	0.432692307692308	90	2
chr1_.158	0.298076923076923	62	2
chr1_.159	0.355769230769231	74	2
chr1_.160	0.153846153846154	32	2
chr1_.161	0.134615384615385	28	2
chr1_.162	0.144230769230769	30	2
chr1_.163	0.230769230769231	48	2
chr1_.164	0.230769230769231	48	2
chr1_.165	0.605769230769231	126	2
chr1_.166	0.269230769230769	56	2
chr1_.167	0.384615384615385	80	2
chr1_.168	0.134615384615385	28	2
chr1_.169	0.288461538461538	60	2
chr1_.170	0.288461538461538	60	2
chr1_.171	0.125	26	2
chr1_.172	0.375	78	2
chr1_.173	0.221153846153846	46	2
chr1_.174	0.25	52	2
chr1_.175	0.317307692307692	66	2
chr1_.176	0.269230769230769	56	2
chr1_.177	0.346153846153846	72	2
chr1_.178	0.673076923076923	140	2
chr1_.179	0.461538461538462	96	2
chr1_.180	0.605769230769231	126	2
chr1_.181	0.990384615384615	206	2
chr1_.182	0.605769230769231	126	2
chr1_.183	0.701923076923077	146	2
chr1_.184	0.230769230769231	48	2
chr1_.185	0.201923076923077	42	2
chr1_.186	0.0961538461538462	20	2
chr1_.187	0.365384615384615	76	2
chr1_.188	0.173076923076923	36	2
chr1_.189	0.461538461538462	96	2
chr1_.190	0.490384615384615	102	2
chr1_.191	0.134615384615385	28	2
chr1_.192	0.105769230769231	22	2
chr1_.193	0.942307692307692	196	2
chr1_.194	0.192307692307692	40	2
chr1_.195	0.192307692307692	40	2
chr1_.196	0.307692307692308	64	2
chr1_.197	0.326923076923077	68	2
chr1_.198	0.134615384615385	28	2
chr1_.199	0.923076923076923	192	2
chr1_.206	0.240384615384615	50	2
chr1_.207	0.298076923076923	62	2
chr1_.208	0.490384615384615	102	2
chr1_.209	0.221153846153846	46	2
chr1_.210	0.173076923076923	36	2
chr1_.211	0.25	52	2
chr1_.212	0.576923076923077	120	2
chr1_.213	0.355769230769231	74	2
chr1_.214	0.471153846153846	98	2
chr1_.215	0.307692307692308	64	2
chr1_.216	0.221153846153846	46	2
chr1_.217	0.201923076923077	42	2
chr1_.218	0.355769230769231	74	2
chr1_.219	0.778846153846154	162	2
chr1_.220	0.211538461538462	44	2
chr1_.221	0.423076923076923	88	2
chr1_.222	0.25	52	2
chr1_.223	0.355769230769231	74	2
chr1_.224	0.163461538461538	34	2
chr1_.225	0.326923076923077	68	2
chr1_.226	0.932692307692308	194	2
chr1_.227	0.971153846153846	202	2
chr1_.228	0.326923076923077	68	2
chr1_.229	0.288461538461538	60	2
chr1_.230	0.269230769230769	56	2
chr1_.231	0.25	52	2
chr1_.232	0.163461538461538	34	2
chr1_.233	0.653846153846154	136	2
chr1_.234	0.278846153846154	58	2
chr1_.235	0.221153846153846	46	2
chr1_.236	0.394230769230769	82	2
chr1_.237	0.759615384615385	158	2
chr1_.238	0.346153846153846	72	2
chr1_.239	0.125	26	2
chr1_.240	0.298076923076923	62	2
chr1_.241	0.288461538461538	60	2
chr1_.242	0.173076923076923	36	2
chr1_.243	0.0673076923076923	14	2
chr1_.244	0.326923076923077	68	2
chr1_.245	0.451923076923077	94	2
chr1_.246	0.326923076923077	68	2
chr1_.247	0.278846153846154	58	2
chr1_.248	0.221153846153846	46	2
chr1_.249	0.192307692307692	40	2
chr1_.250	0.375	78	2
chr1_.251	0.932692307692308	194	2
